original_design,original_ion,new_ion,swapped_design_id,structural_deviation_rmsd,plddt,new_binding_radius,coordination_number,net_charge,bidentate_count
YB_cfg25_des5,YB,PM,YB_cfg25_des5_swapped_PM,0.4003083407878876,0.8645,17.121141,0.0,0.0,0.0
YB_cfg25_des5,YB,PR,YB_cfg25_des5_swapped_PR,0.3654501140117645,0.8696,20.85937,0.0,0.0,0.0
YB_cfg25_des5,YB,SM,YB_cfg25_des5_swapped_SM,0.5748188495635986,0.8697,18.054604,0.0,0.0,0.0
YB_cfg25_des5,YB,TB,YB_cfg25_des5_swapped_TB,0.294889360666275,0.8696,21.064173,0.0,0.0,0.0
YB_cfg25_des5,YB,TM,YB_cfg25_des5_swapped_TM,0.39402714371681213,0.8631,11.954628,1.0,0.0,0.25
YB_cfg25_des5,YB,ZN,YB_cfg25_des5_swapped_ZN,0.47516539692878723,0.8711,14.772552,0.5,0.0,0.25
YB_cfg2_des22,YB,CA,YB_cfg2_des22_swapped_CA,,0.8725,18.742323,0.0,0.0,0.0
YB_cfg2_des22,YB,CE,YB_cfg2_des22_swapped_CE,0.9960569739341736,0.8665,19.972433,0.0,0.0,0.0
YB_cfg2_des22,YB,CO,YB_cfg2_des22_swapped_CO,0.75997394323349,0.8719,16.751032,0.5,0.0,0.0
YB_cfg2_des22,YB,CU,YB_cfg2_des22_swapped_CU,1.8514820337295532,0.8492,17.596956,0.0,0.0,0.0
YB_cfg2_des22,YB,DY,YB_cfg2_des22_swapped_DY,0.4130289554595947,0.8712,17.865246,1.25,0.0,0.25
YB_cfg2_des22,YB,ER,YB_cfg2_des22_swapped_ER,0.2763858139514923,0.8695,12.582973,0.5,0.0,0.0
YB_cfg2_des22,YB,EU,YB_cfg2_des22_swapped_EU,0.3630105257034302,0.8707,20.92807,0.0,0.0,0.0
YB_cfg2_des22,YB,FE,YB_cfg2_des22_swapped_FE,0.4527953267097473,0.8629,20.198423,0.0,0.0,0.0
YB_cfg2_des22,YB,GD,YB_cfg2_des22_swapped_GD,0.6384821534156799,0.8724,12.634301,0.5,0.0,0.25
YB_cfg2_des22,YB,HO,YB_cfg2_des22_swapped_HO,0.9188372492790222,0.8721,21.413698,0.0,0.0,0.0
YB_cfg2_des22,YB,LA,YB_cfg2_des22_swapped_LA,0.29269108176231384,0.8729,22.047472,0.0,0.0,0.0
YB_cfg2_des22,YB,LU,YB_cfg2_des22_swapped_LU,0.7134891748428345,0.8708,21.168684,0.0,0.0,0.0
YB_cfg2_des22,YB,MN,YB_cfg2_des22_swapped_MN,1.0954818725585938,0.8668,18.521397,0.0,0.0,0.0
YB_cfg2_des22,YB,ND,YB_cfg2_des22_swapped_ND,0.35853421688079834,0.8695,16.575651,0.0,0.0,0.0
YB_cfg2_des22,YB,NI,YB_cfg2_des22_swapped_NI,1.0402870178222656,0.8733,18.816708,0.0,0.0,0.0
YB_cfg2_des22,YB,PM,YB_cfg2_des22_swapped_PM,0.4051602780818939,0.8651,11.777453,1.25,0.0,0.25
YB_cfg2_des22,YB,PR,YB_cfg2_des22_swapped_PR,0.33823642134666443,0.8734,12.635193,0.75,0.0,0.25
YB_cfg2_des22,YB,SM,YB_cfg2_des22_swapped_SM,0.4328618347644806,0.8718,18.216623,1.25,0.0,0.25
YB_cfg2_des22,YB,TB,YB_cfg2_des22_swapped_TB,1.1305336952209473,0.8737,25.943129,0.0,0.0,0.0
YB_cfg2_des22,YB,TM,YB_cfg2_des22_swapped_TM,0.948219358921051,0.8692,17.44937,1.25,0.0,0.25
YB_cfg2_des22,YB,ZN,YB_cfg2_des22_swapped_ZN,1.2224665880203247,0.855,16.632633,1.25,0.0,0.25
YB_cfg25_des17,YB,CA,YB_cfg25_des17_swapped_CA,,0.8659,11.713159,1.25,0.0,0.5
YB_cfg25_des17,YB,CE,YB_cfg25_des17_swapped_CE,0.3456438183784485,0.8664,18.677431,0.5,0.0,0.25
YB_cfg25_des17,YB,CO,YB_cfg25_des17_swapped_CO,0.7650715708732605,0.8711,15.363688,0.0,0.0,0.0
YB_cfg25_des17,YB,CU,YB_cfg25_des17_swapped_CU,0.6362342238426208,0.8586,25.089144,0.0,0.0,0.0
YB_cfg25_des17,YB,DY,YB_cfg25_des17_swapped_DY,0.4132278859615326,0.8721,20.38601,0.0,0.0,0.0
YB_cfg25_des17,YB,ER,YB_cfg25_des17_swapped_ER,0.3697653114795685,0.8644,18.70386,0.5,0.0,0.25
YB_cfg25_des17,YB,EU,YB_cfg25_des17_swapped_EU,0.37572410702705383,0.8672,20.852926,0.0,0.0,0.0
YB_cfg25_des17,YB,FE,YB_cfg25_des17_swapped_FE,0.19752483069896698,0.8608,14.309528,0.5,0.0,0.25
YB_cfg25_des17,YB,GD,YB_cfg25_des17_swapped_GD,0.43379199504852295,0.8681,15.248779,0.5,0.0,0.25
YB_cfg25_des17,YB,HO,YB_cfg25_des17_swapped_HO,0.5249208807945251,0.8684,15.512685,0.0,0.0,0.0
YB_cfg25_des17,YB,LA,YB_cfg25_des17_swapped_LA,0.569803774356842,0.8712,13.5924835,0.75,0.0,0.25
YB_cfg25_des17,YB,LU,YB_cfg25_des17_swapped_LU,0.3482579290866852,0.8679,21.340727,0.0,0.0,0.0
YB_cfg25_des17,YB,MN,YB_cfg25_des17_swapped_MN,0.305146187543869,0.8707,20.592314,0.0,0.0,0.0
YB_cfg25_des17,YB,ND,YB_cfg25_des17_swapped_ND,0.3884720504283905,0.8689,9.57654,1.0,0.0,0.25
YB_cfg25_des17,YB,NI,YB_cfg25_des17_swapped_NI,0.44033002853393555,0.8713,21.07046,0.0,0.0,0.0
YB_cfg25_des17,YB,PM,YB_cfg25_des17_swapped_PM,0.3059791624546051,0.8645,18.490545,0.0,0.0,0.0
YB_cfg25_des17,YB,PR,YB_cfg25_des17_swapped_PR,0.40348532795906067,0.8712,19.942589,0.0,0.0,0.0
YB_cfg25_des17,YB,SM,YB_cfg25_des17_swapped_SM,0.48554742336273193,0.871,19.800163,0.0,0.0,0.0
YB_cfg25_des17,YB,TB,YB_cfg25_des17_swapped_TB,0.46228888630867004,0.8698,19.218246,0.5,0.0,0.25
YB_cfg25_des17,YB,TM,YB_cfg25_des17_swapped_TM,1.052579641342163,0.8605,13.613215,0.75,0.0,0.25
YB_cfg25_des17,YB,ZN,YB_cfg25_des17_swapped_ZN,0.5412335991859436,0.8659,22.178665,0.0,0.0,0.0
YB_cfg25_des6,YB,CA,YB_cfg25_des6_swapped_CA,,0.8687,13.100807,0.75,0.0,0.25
YB_cfg25_des6,YB,CE,YB_cfg25_des6_swapped_CE,0.3159751296043396,0.8666,15.563183,0.0,0.0,0.0
YB_cfg25_des6,YB,CO,YB_cfg25_des6_swapped_CO,0.12517134845256805,0.8708,21.057264,0.0,0.0,0.0
YB_cfg25_des6,YB,CU,YB_cfg25_des6_swapped_CU,0.20249217748641968,0.8577,23.788597,0.0,0.0,0.0
YB_cfg25_des6,YB,DY,YB_cfg25_des6_swapped_DY,0.18182624876499176,0.8706,16.864595,0.5,0.0,0.25
YB_cfg25_des6,YB,ER,YB_cfg25_des6_swapped_ER,0.30985310673713684,0.866,23.949545,0.0,0.0,0.0
YB_cfg25_des6,YB,EU,YB_cfg25_des6_swapped_EU,0.17085397243499756,0.8696,24.11364,0.0,0.0,0.0
YB_cfg25_des6,YB,FE,YB_cfg25_des6_swapped_FE,0.16159017384052277,0.8646,16.152777,0.0,0.0,0.0
YB_cfg25_des6,YB,GD,YB_cfg25_des6_swapped_GD,0.1813892275094986,0.8687,15.955875,0.0,0.0,0.0
YB_cfg25_des6,YB,HO,YB_cfg25_des6_swapped_HO,0.2058536261320114,0.8646,15.666299,0.0,0.0,0.0
YB_cfg25_des6,YB,LA,YB_cfg25_des6_swapped_LA,0.19107972085475922,0.868,24.616217,0.0,0.0,0.0
YB_cfg25_des6,YB,LU,YB_cfg25_des6_swapped_LU,0.20703023672103882,0.8663,24.259737,0.0,0.0,0.0
YB_cfg25_des6,YB,MN,YB_cfg25_des6_swapped_MN,0.17494158446788788,0.868,13.108724,0.75,0.0,0.25
YB_cfg25_des6,YB,ND,YB_cfg25_des6_swapped_ND,0.1971467137336731,0.8684,11.155278,1.25,0.0,0.5
YB_cfg25_des6,YB,NI,YB_cfg25_des6_swapped_NI,0.3063538670539856,0.8705,24.029015,0.0,0.0,0.0
YB_cfg25_des6,YB,PM,YB_cfg25_des6_swapped_PM,0.23380833864212036,0.8655,19.028221,0.0,0.0,0.0
YB_cfg25_des6,YB,PR,YB_cfg25_des6_swapped_PR,0.2150493711233139,0.8679,13.049481,0.75,0.0,0.25
YB_cfg25_des6,YB,SM,YB_cfg25_des6_swapped_SM,0.3437635004520416,0.87,13.1865425,0.75,0.0,0.25
YB_cfg25_des6,YB,TB,YB_cfg25_des6_swapped_TB,0.32734304666519165,0.8686,13.018641,0.75,0.0,0.25
YB_cfg25_des6,YB,TM,YB_cfg25_des6_swapped_TM,0.21663963794708252,0.8644,10.947568,1.25,0.0,0.25
YB_cfg25_des6,YB,ZN,YB_cfg25_des6_swapped_ZN,0.16848956048488617,0.8643,24.465027,0.0,0.0,0.0
YB_cfg5_des9,YB,CA,YB_cfg5_des9_swapped_CA,,0.8646,11.011609,1.75,0.0,0.5
YB_cfg5_des9,YB,CE,YB_cfg5_des9_swapped_CE,0.4947391152381897,0.8609,19.73504,0.0,0.0,0.0
YB_cfg5_des9,YB,CO,YB_cfg5_des9_swapped_CO,0.4658043682575226,0.8658,6.2291546,1.75,0.0,0.75
YB_cfg5_des9,YB,CU,YB_cfg5_des9_swapped_CU,0.4013591408729553,0.8539,20.564865,0.0,0.0,0.0
YB_cfg5_des9,YB,DY,YB_cfg5_des9_swapped_DY,0.3024325370788574,0.8626,24.423004,0.0,0.0,0.0
YB_cfg5_des9,YB,ER,YB_cfg5_des9_swapped_ER,0.4171454906463623,0.8612,18.999723,0.5,0.0,0.25
YB_cfg5_des9,YB,EU,YB_cfg5_des9_swapped_EU,0.3614345192909241,0.8598,19.83483,0.0,0.0,0.0
YB_cfg5_des9,YB,FE,YB_cfg5_des9_swapped_FE,0.6134207248687744,0.8601,18.290922,0.5,0.0,0.25
YB_cfg5_des9,YB,GD,YB_cfg5_des9_swapped_GD,0.3086521327495575,0.864,11.112728,1.75,0.0,0.5
YB_cfg5_des9,YB,HO,YB_cfg5_des9_swapped_HO,0.43458786606788635,0.864,20.868128,0.0,0.0,0.0
YB_cfg5_des9,YB,LA,YB_cfg5_des9_swapped_LA,0.36737146973609924,0.8641,11.007301,1.75,0.0,0.5
YB_cfg5_des9,YB,LU,YB_cfg5_des9_swapped_LU,0.393499493598938,0.8613,18.552895,0.0,0.0,0.0
YB_cfg5_des9,YB,MN,YB_cfg5_des9_swapped_MN,0.5465882420539856,0.867,18.310549,0.5,0.0,0.25
YB_cfg5_des9,YB,ND,YB_cfg5_des9_swapped_ND,0.5101721882820129,0.8629,20.429403,0.0,0.0,0.0
YB_cfg5_des9,YB,NI,YB_cfg5_des9_swapped_NI,0.3807965815067291,0.8648,18.65291,0.25,0.0,0.0
YB_cfg5_des9,YB,PM,YB_cfg5_des9_swapped_PM,1.095212459564209,0.859,8.3846855,1.0,0.0,0.25
YB_cfg5_des9,YB,PR,YB_cfg5_des9_swapped_PR,0.5253264904022217,0.8654,11.089639,2.0,0.0,0.75
YB_cfg5_des9,YB,SM,YB_cfg5_des9_swapped_SM,0.4928709864616394,0.8613,11.072339,1.75,0.0,0.5
YB_cfg5_des9,YB,TB,YB_cfg5_des9_swapped_TB,0.2900781035423279,0.8643,25.138666,0.0,0.0,0.0
YB_cfg5_des9,YB,TM,YB_cfg5_des9_swapped_TM,0.5259021520614624,0.8596,21.052551,0.0,0.0,0.0
YB_cfg5_des9,YB,ZN,YB_cfg5_des9_swapped_ZN,0.3219679296016693,0.859,12.25277,0.75,0.0,0.25
YB_cfg25_des14,YB,CA,YB_cfg25_des14_swapped_CA,,0.8659,13.200436,0.75,0.0,0.25
YB_cfg25_des14,YB,CE,YB_cfg25_des14_swapped_CE,0.9001919031143188,0.8605,6.350132,1.0,0.0,0.25
YB_cfg25_des14,YB,CO,YB_cfg25_des14_swapped_CO,1.3405635356903076,0.8659,20.847383,0.0,0.0,0.0
YB_cfg25_des14,YB,CU,YB_cfg25_des14_swapped_CU,0.6994186043739319,0.8465,13.383388,0.5,0.0,0.25
YB_cfg25_des14,YB,DY,YB_cfg25_des14_swapped_DY,0.9702444076538086,0.8684,20.340288,0.0,0.0,0.0
YB_cfg25_des14,YB,ER,YB_cfg25_des14_swapped_ER,0.41039085388183594,0.8644,20.095676,0.0,0.0,0.0
YB_cfg25_des14,YB,EU,YB_cfg25_des14_swapped_EU,0.5036396980285645,0.8642,18.728336,0.5,0.0,0.25
YB_cfg25_des14,YB,FE,YB_cfg25_des14_swapped_FE,1.3152414560317993,0.8574,12.28773,0.0,0.0,0.0
YB_cfg25_des14,YB,GD,YB_cfg25_des14_swapped_GD,0.3884297013282776,0.8665,21.786041,0.0,0.0,0.0
YB_cfg25_des14,YB,HO,YB_cfg25_des14_swapped_HO,0.36430785059928894,0.8695,21.783257,0.0,0.0,0.0
YB_cfg25_des14,YB,LA,YB_cfg25_des14_swapped_LA,0.39921045303344727,0.8672,13.318715,0.75,0.0,0.25
YB_cfg25_des14,YB,LU,YB_cfg25_des14_swapped_LU,1.1883577108383179,0.8612,21.290184,0.0,0.0,0.0
YB_cfg25_des14,YB,MN,YB_cfg25_des14_swapped_MN,0.6717342138290405,0.8649,20.8478,0.0,0.0,0.0
YB_cfg25_des14,YB,ND,YB_cfg25_des14_swapped_ND,0.2938610315322876,0.8647,6.67454,1.0,0.0,0.25
YB_cfg25_des14,YB,NI,YB_cfg25_des14_swapped_NI,0.9240494966506958,0.8674,20.668455,0.0,0.0,0.0
YB_cfg25_des14,YB,PM,YB_cfg25_des14_swapped_PM,0.5238003730773926,0.8606,18.640852,0.0,0.0,0.0
YB_cfg25_des14,YB,PR,YB_cfg25_des14_swapped_PR,0.9895884394645691,0.8675,19.138308,0.5,0.0,0.25
YB_cfg25_des14,YB,SM,YB_cfg25_des14_swapped_SM,0.9496891498565674,0.8688,11.93617,1.0,0.0,0.5
YB_cfg25_des14,YB,TB,YB_cfg25_des14_swapped_TB,1.165758728981018,0.8645,14.147143,0.5,0.0,0.25
YB_cfg25_des14,YB,TM,YB_cfg25_des14_swapped_TM,0.4168415665626526,0.8593,13.286091,0.75,0.0,0.25
YB_cfg25_des14,YB,ZN,YB_cfg25_des14_swapped_ZN,0.7100047469139099,0.8596,17.341967,0.0,0.0,0.0
YB_cfg14_des18,YB,CA,YB_cfg14_des18_swapped_CA,,0.8721,19.259533,0.0,0.0,0.0
YB_cfg14_des18,YB,CE,YB_cfg14_des18_swapped_CE,0.23661181330680847,0.8635,20.795626,0.0,0.0,0.0
YB_cfg14_des18,YB,CO,YB_cfg14_des18_swapped_CO,0.23485411703586578,0.87,21.226227,0.0,0.0,0.0
YB_cfg14_des18,YB,CU,YB_cfg14_des18_swapped_CU,0.42028144001960754,0.8567,20.981667,0.0,0.0,0.0
YB_cfg14_des18,YB,DY,YB_cfg14_des18_swapped_DY,0.2718218266963959,0.8681,21.78823,0.0,0.0,0.0
YB_cfg14_des18,YB,ER,YB_cfg14_des18_swapped_ER,0.25594088435173035,0.8679,20.870502,0.0,0.0,0.0
YB_cfg14_des18,YB,EU,YB_cfg14_des18_swapped_EU,0.2125580757856369,0.867,21.83121,0.0,0.0,0.0
YB_cfg14_des18,YB,FE,YB_cfg14_des18_swapped_FE,0.4158300459384918,0.8611,21.333267,0.0,0.0,0.0
YB_cfg14_des18,YB,GD,YB_cfg14_des18_swapped_GD,0.36936312913894653,0.8684,22.558352,0.0,0.0,0.0
YB_cfg14_des18,YB,HO,YB_cfg14_des18_swapped_HO,0.3245192766189575,0.8708,21.65165,0.0,0.0,0.0
YB_cfg14_des18,YB,LA,YB_cfg14_des18_swapped_LA,0.1997101604938507,0.8678,22.450432,0.0,0.0,0.0
YB_cfg14_des18,YB,LU,YB_cfg14_des18_swapped_LU,0.22523394227027893,0.8646,21.708195,0.0,0.0,0.0
YB_cfg14_des18,YB,MN,YB_cfg14_des18_swapped_MN,0.31343698501586914,0.8682,21.149824,0.0,0.0,0.0
YB_cfg14_des18,YB,ND,YB_cfg14_des18_swapped_ND,0.27633461356163025,0.8653,20.938475,1.0,0.0,0.0
YB_cfg14_des18,YB,NI,YB_cfg14_des18_swapped_NI,0.3686651289463043,0.8704,21.883036,0.0,0.0,0.0
YB_cfg14_des18,YB,PM,YB_cfg14_des18_swapped_PM,0.3166659474372864,0.8647,15.905041,1.0,0.0,0.0
YB_cfg14_des18,YB,PR,YB_cfg14_des18_swapped_PR,0.3049507141113281,0.8674,21.511055,0.0,0.0,0.0
YB_cfg14_des18,YB,SM,YB_cfg14_des18_swapped_SM,0.3156887888908386,0.8682,21.698635,0.0,0.0,0.0
YB_cfg14_des18,YB,TB,YB_cfg14_des18_swapped_TB,0.24455317854881287,0.8681,21.940235,0.0,0.0,0.0
YB_cfg14_des18,YB,TM,YB_cfg14_des18_swapped_TM,0.30201178789138794,0.8677,20.157534,1.0,0.0,0.0
YB_cfg14_des18,YB,ZN,YB_cfg14_des18_swapped_ZN,0.2676500082015991,0.8627,21.843273,0.0,0.0,0.0
YB_cfg23_des13,YB,CA,YB_cfg23_des13_swapped_CA,,0.8651,14.607301,0.5,0.0,0.25
YB_cfg23_des13,YB,CE,YB_cfg23_des13_swapped_CE,1.1219652891159058,0.8665,15.191697,0.5,0.0,0.25
YB_cfg23_des13,YB,CO,YB_cfg23_des13_swapped_CO,1.3516515493392944,0.8711,16.166368,0.0,0.0,0.0
YB_cfg23_des13,YB,CU,YB_cfg23_des13_swapped_CU,0.8161026835441589,0.8628,14.173837,0.0,0.0,0.0
YB_cfg23_des13,YB,DY,YB_cfg23_des13_swapped_DY,0.8457545638084412,0.8628,21.984648,0.0,0.0,0.0
YB_cfg23_des13,YB,ER,YB_cfg23_des13_swapped_ER,1.1885358095169067,0.8622,15.285614,0.5,0.0,0.25
YB_cfg23_des13,YB,EU,YB_cfg23_des13_swapped_EU,0.5692670941352844,0.8647,17.331972,0.5,0.0,0.25
YB_cfg23_des13,YB,FE,YB_cfg23_des13_swapped_FE,1.2961561679840088,0.8637,14.463803,0.5,0.0,0.25
YB_cfg23_des13,YB,GD,YB_cfg23_des13_swapped_GD,0.9405634999275208,0.8658,15.856956,0.0,0.0,0.0
YB_cfg23_des13,YB,HO,YB_cfg23_des13_swapped_HO,1.3741405010223389,0.8646,14.211375,0.0,0.0,0.0
YB_cfg23_des13,YB,LA,YB_cfg23_des13_swapped_LA,0.49060550332069397,0.8644,14.276698,0.5,0.0,0.25
YB_cfg23_des13,YB,LU,YB_cfg23_des13_swapped_LU,0.5717183947563171,0.8628,8.525249,1.0,0.0,0.5
YB_cfg23_des13,YB,MN,YB_cfg23_des13_swapped_MN,1.0137709379196167,0.866,15.779672,0.0,0.0,0.0
YB_cfg23_des13,YB,ND,YB_cfg23_des13_swapped_ND,0.76825350522995,0.8658,14.4156065,0.5,0.0,0.25
YB_cfg23_des13,YB,NI,YB_cfg23_des13_swapped_NI,0.3809930086135864,0.8702,14.660239,0.0,0.0,0.0
YB_cfg23_des13,YB,PM,YB_cfg23_des13_swapped_PM,1.6807034015655518,0.8671,16.35298,0.0,0.0,0.0
YB_cfg23_des13,YB,PR,YB_cfg23_des13_swapped_PR,1.3348923921585083,0.8633,20.366838,0.0,0.0,0.0
YB_cfg23_des13,YB,SM,YB_cfg23_des13_swapped_SM,1.589836835861206,0.8608,13.64104,0.5,0.0,0.25
YB_cfg23_des13,YB,TB,YB_cfg23_des13_swapped_TB,1.293247938156128,0.8633,14.237111,0.0,0.0,0.0
YB_cfg23_des13,YB,TM,YB_cfg23_des13_swapped_TM,1.3608535528182983,0.8594,16.529716,0.0,0.0,0.0
YB_cfg23_des13,YB,ZN,YB_cfg23_des13_swapped_ZN,0.3401719033718109,0.861,14.522771,0.0,0.0,0.0
YB_cfg21_des11,YB,CA,YB_cfg21_des11_swapped_CA,,0.8572,8.958936,0.5,0.0,0.25
YB_cfg21_des11,YB,CE,YB_cfg21_des11_swapped_CE,0.46907347440719604,0.8568,20.719498,0.0,0.0,0.0
YB_cfg21_des11,YB,CO,YB_cfg21_des11_swapped_CO,0.42685386538505554,0.8669,11.931962,0.5,0.0,0.25
YB_cfg21_des11,YB,CU,YB_cfg21_des11_swapped_CU,0.44815441966056824,0.8522,21.266954,0.0,0.0,0.0
YB_cfg21_des11,YB,DY,YB_cfg21_des11_swapped_DY,0.3211345672607422,0.8633,9.204225,0.5,0.0,0.25
YB_cfg21_des11,YB,ER,YB_cfg21_des11_swapped_ER,0.4154598116874695,0.8587,21.249886,0.0,0.0,0.0
YB_cfg21_des11,YB,EU,YB_cfg21_des11_swapped_EU,0.33634936809539795,0.8629,9.367471,0.5,0.0,0.25
YB_cfg21_des11,YB,FE,YB_cfg21_des11_swapped_FE,0.29130664467811584,0.8597,17.497618,0.75,0.0,0.25
YB_cfg21_des11,YB,GD,YB_cfg21_des11_swapped_GD,0.604389488697052,0.8636,12.359897,0.5,0.0,0.25
YB_cfg21_des11,YB,HO,YB_cfg21_des11_swapped_HO,0.4077383875846863,0.8626,11.759345,0.5,0.0,0.25
YB_cfg21_des11,YB,LA,YB_cfg21_des11_swapped_LA,0.18057815730571747,0.8632,14.633572,0.75,0.0,0.25
YB_cfg21_des11,YB,LU,YB_cfg21_des11_swapped_LU,0.3387622535228729,0.8605,14.627719,0.0,0.0,0.0
YB_cfg21_des11,YB,MN,YB_cfg21_des11_swapped_MN,0.3314993977546692,0.8663,21.649895,0.0,0.0,0.0
YB_cfg21_des11,YB,ND,YB_cfg21_des11_swapped_ND,0.45171618461608887,0.8587,17.091644,0.0,0.0,0.0
YB_cfg21_des11,YB,NI,YB_cfg21_des11_swapped_NI,0.33865317702293396,0.8656,14.680425,0.75,0.0,0.25
YB_cfg21_des11,YB,PM,YB_cfg21_des11_swapped_PM,0.3981840908527374,0.8552,7.357263,1.25,0.0,0.5
YB_cfg21_des11,YB,PR,YB_cfg21_des11_swapped_PR,0.2634786367416382,0.8637,13.503057,0.0,0.0,0.0
YB_cfg21_des11,YB,SM,YB_cfg21_des11_swapped_SM,0.3218125104904175,0.861,22.099161,0.0,0.0,0.0
YB_cfg21_des11,YB,TB,YB_cfg21_des11_swapped_TB,0.1841457039117813,0.8645,13.574883,0.0,0.0,0.0
YB_cfg21_des11,YB,TM,YB_cfg21_des11_swapped_TM,0.34772902727127075,0.8557,17.53862,0.0,0.0,0.0
YB_cfg21_des11,YB,ZN,YB_cfg21_des11_swapped_ZN,0.2181711345911026,0.8586,11.869335,0.5,0.0,0.25
YB_cfg25_des12,YB,CA,YB_cfg25_des12_swapped_CA,,0.8642,13.242461,0.75,0.0,0.25
YB_cfg25_des12,YB,CE,YB_cfg25_des12_swapped_CE,0.299065500497818,0.8568,13.849631,0.75,0.0,0.25
YB_cfg25_des12,YB,CO,YB_cfg25_des12_swapped_CO,0.5454107522964478,0.8674,19.945877,0.0,0.0,0.0
YB_cfg25_des12,YB,CU,YB_cfg25_des12_swapped_CU,0.48450034856796265,0.8517,9.487701,1.25,0.0,0.5
YB_cfg25_des12,YB,DY,YB_cfg25_des12_swapped_DY,0.3795734643936157,0.8693,18.41597,0.75,0.0,0.25
YB_cfg25_des12,YB,ER,YB_cfg25_des12_swapped_ER,0.5764591097831726,0.864,23.74175,0.0,0.0,0.0
YB_cfg25_des12,YB,EU,YB_cfg25_des12_swapped_EU,0.543055534362793,0.8628,10.425408,0.0,0.0,0.0
YB_cfg25_des12,YB,FE,YB_cfg25_des12_swapped_FE,0.8964864611625671,0.8561,18.877607,0.0,0.0,0.0
YB_cfg25_des12,YB,GD,YB_cfg25_des12_swapped_GD,0.3927572965621948,0.8641,10.524082,0.0,0.0,0.0
YB_cfg25_des12,YB,HO,YB_cfg25_des12_swapped_HO,0.35630467534065247,0.8644,13.360626,0.75,0.0,0.25
YB_cfg25_des12,YB,LA,YB_cfg25_des12_swapped_LA,0.5226952433586121,0.8644,13.343505,0.75,0.0,0.25
YB_cfg25_des12,YB,LU,YB_cfg25_des12_swapped_LU,0.3392973840236664,0.8624,19.549784,0.0,0.0,0.0
YB_cfg25_des12,YB,MN,YB_cfg25_des12_swapped_MN,0.40751782059669495,0.8626,13.272344,0.75,0.0,0.25
YB_cfg25_des12,YB,ND,YB_cfg25_des12_swapped_ND,0.5979260802268982,0.8599,20.677195,0.0,0.0,0.0
YB_cfg25_des12,YB,NI,YB_cfg25_des12_swapped_NI,0.5420312881469727,0.868,23.857672,0.0,0.0,0.0
YB_cfg25_des12,YB,PM,YB_cfg25_des12_swapped_PM,0.5561440587043762,0.8576,18.97158,0.0,0.0,0.0
YB_cfg25_des12,YB,PR,YB_cfg25_des12_swapped_PR,0.6898375153541565,0.8655,23.93393,0.0,0.0,0.0
YB_cfg25_des12,YB,SM,YB_cfg25_des12_swapped_SM,0.6360821723937988,0.868,23.540245,0.0,0.0,0.0
YB_cfg25_des12,YB,TB,YB_cfg25_des12_swapped_TB,0.5938280820846558,0.8654,18.828897,0.0,0.0,0.0
YB_cfg25_des12,YB,TM,YB_cfg25_des12_swapped_TM,0.324594110250473,0.8613,15.19666,1.0,0.0,0.25
YB_cfg25_des12,YB,ZN,YB_cfg25_des12_swapped_ZN,0.37099751830101013,0.8618,11.435875,1.75,0.0,0.5
ZN_cfg16_des12,ZN,CA,ZN_cfg16_des12_swapped_CA,,0.8646,17.819685,0.0,0.0,0.0
ZN_cfg16_des12,ZN,CE,ZN_cfg16_des12_swapped_CE,0.5514171719551086,0.8665,13.605088,0.0,0.0,0.0
ZN_cfg16_des12,ZN,CO,ZN_cfg16_des12_swapped_CO,0.493390291929245,0.8666,12.492367,0.5,0.0,0.25
ZN_cfg16_des12,ZN,CU,ZN_cfg16_des12_swapped_CU,0.5746302008628845,0.85,11.987269,0.25,0.0,0.0
ZN_cfg16_des12,ZN,DY,ZN_cfg16_des12_swapped_DY,0.503976047039032,0.8675,10.972774,1.5,0.0,0.5
ZN_cfg16_des12,ZN,ER,ZN_cfg16_des12_swapped_ER,0.6537920832633972,0.8645,18.672003,0.0,0.0,0.0
ZN_cfg16_des12,ZN,EU,ZN_cfg16_des12_swapped_EU,0.4052751660346985,0.8659,19.21222,0.0,0.0,0.0
ZN_cfg16_des12,ZN,FE,ZN_cfg16_des12_swapped_FE,0.427800714969635,0.8599,18.776648,0.25,0.0,0.0
ZN_cfg16_des12,ZN,GD,ZN_cfg16_des12_swapped_GD,0.5012742280960083,0.8674,19.300793,0.0,0.0,0.0
ZN_cfg16_des12,ZN,HO,ZN_cfg16_des12_swapped_HO,0.566023051738739,0.8656,12.823143,0.75,0.0,0.25
ZN_cfg16_des12,ZN,LA,ZN_cfg16_des12_swapped_LA,0.4161279499530792,0.8679,11.344289,1.5,0.0,0.5
ZN_cfg16_des12,ZN,LU,ZN_cfg16_des12_swapped_LU,0.5821844935417175,0.8679,22.536688,0.0,0.0,0.0
ZN_cfg16_des12,ZN,MN,ZN_cfg16_des12_swapped_MN,0.4583682417869568,0.8652,11.126072,0.0,0.0,0.0
ZN_cfg16_des12,ZN,ND,ZN_cfg16_des12_swapped_ND,0.7541313767433167,0.8669,22.037268,0.0,0.0,0.0
ZN_cfg16_des12,ZN,NI,ZN_cfg16_des12_swapped_NI,0.8300704956054688,0.8676,23.875692,0.0,0.0,0.0
ZN_cfg16_des12,ZN,PM,ZN_cfg16_des12_swapped_PM,1.0042266845703125,0.8613,14.005634,0.0,0.0,0.0
